"","lu_1987","lu_1998"
"6610","Mangrove","Mangrove"
"6611","Mangrove","Mangrove"
"6612","Mangrove","Mangrove"
"6613","Mangrove","Mangrove"
"6614","Mangrove","Mangrove"
"6615","Mangrove","Mangrove"
"6616","Mangrove","Mangrove"
"6617","Mangrove","Mangrove"
"6618","Mangrove","Mangrove"
"6619","Mangrove","Mangrove"
"6620","Mangrove","Mangrove"
"6621","Mangrove","Mangrove"
"6622","Mangrove","Mangrove"
"6623","Mangrove","Mangrove"
"6624","Mangrove","Mangrove"
"6625","Mangrove","Mangrove"
"6626","Mangrove","Mangrove"
"6627","Mangrove","Mangrove"
"6628","Mangrove","Mangrove"
"6629","Mangrove","Mangrove"
"6630","Mangrove","Mangrove"
"6631","Mangrove","Mangrove"
"6632","Mangrove","Mangrove"
"6633","Mangrove","Mangrove"
"6634","Mangrove","Mangrove"
"6635","Mangrove","Mangrove"
"6636","Mangrove","Mangrove"
"6637","Mangrove","Mangrove"
"6638","Mangrove","Mangrove"
"6639","Mangrove","Mangrove"
"6640","Mangrove","Mangrove"
"6641","Mangrove","Mangrove"
"6642","Mangrove","Mangrove"
"6643","Mangrove","Mangrove"
"6644","Mangrove","Mangrove"
"6645","Mangrove","Mangrove"
"6646","Mangrove","Mangrove"
"6647","Mangrove","Mangrove"
"6648","Mangrove","Mangrove"
"6649","Mangrove","Mangrove"
"6650","Mangrove","Mangrove"
"6651","Mangrove","Mangrove"
"6652","Mangrove","Mangrove"
"6653","Mangrove","Mangrove"
"6654","Mangrove","Mangrove"
"6655","Mangrove","Mangrove"
"6656","Mangrove","Mangrove"
"6657","Mangrove","Mangrove"
"6658","Mangrove","Mangrove"
"6659","Mangrove","Mangrove"
"6660","Mangrove","Mangrove"
"6661","Mangrove","Mangrove"
"6662","Mangrove","Mangrove"
"6663","Mangrove","Mangrove"
"6664","Mangrove","Mangrove"
"6665","Mangrove","Mangrove"
"6666","Mangrove","Mangrove"
"6667","Mangrove","Mangrove"
"6668","Mangrove","Mangrove"
"6669","Mangrove","Mangrove"
"6670","Mangrove","Mangrove"
"6671","Mangrove","Mangrove"
"6672","Mangrove","Mangrove"
"6673","Mangrove","Mangrove"
"6674","Mangrove","Mangrove"
"6675","Mangrove","Mangrove"
"6676","Mangrove","Mangrove"
"6677","Mangrove","Mangrove"
"6678","Mangrove","Mangrove"
"6679","Mangrove","Mangrove"
"6680","Mangrove","Mangrove"
"6681","Mangrove","Mangrove"
"6682","Mangrove","Mangrove"
"6683","Mangrove","Mangrove"
"6684","Mangrove","Mangrove"
"6685","Mangrove","Mangrove"
"6686","Mangrove","Mangrove"
"6687","Mangrove","Mangrove"
"6688","Mangrove","Mangrove"
"6689","Mangrove","Mangrove"
"6690","Mangrove","Mangrove"
"6691","Mangrove","Mangrove"
"6692","Mangrove","Mangrove"
"6693","Mangrove","Mangrove"
"6694","Mangrove","Mangrove"
"6695","Mangrove","Mangrove"
"6696","Mangrove","Mangrove"
"6697","Mangrove","Mangrove"
"6698","Mangrove","Mangrove"
"6699","Mangrove","Mangrove"
"6700","Mangrove","Mangrove"
"6701","Mangrove","Mangrove"
"6702","Mangrove","Mangrove"
"6703","Mangrove","Mangrove"
"6704","Mangrove","Mangrove"
"6705","Mangrove","Mangrove"
"6706","Mangrove","Mangrove"
"6707","Mangrove","Mangrove"
"6708","Mangrove","Mangrove"
"6709","Mangrove","Mangrove"
"6710","Mangrove","Mangrove"
"6711","Mangrove","Mangrove"
"6712","Mangrove","Mangrove"
"6713","Mangrove","Mangrove"
"6714","Mangrove","Mangrove"
"6715","Mangrove","Mangrove"
"6716","Mangrove","Mangrove"
"6717","Mangrove","Mangrove"
"6718","Mangrove","Mangrove"
"6719","Mangrove","Mangrove"
"6720","Mangrove","Mangrove"
"6721","Mangrove","Mangrove"
"6722","Mangrove","Mangrove"
"6723","Mangrove","Mangrove"
"6724","Mangrove","Mangrove"
"6725","Mangrove","Mangrove"
"6726","Mangrove","Mangrove"
"6727","Mangrove","Mangrove"
"6728","Mangrove","Mangrove"
"6729","Mangrove","Mangrove"
"6730","Mangrove","Mangrove"
"6731","Mangrove","Mangrove"
"6732","Mangrove","Mangrove"
"6733","Mangrove","Mangrove"
"6734","Mangrove","Mangrove"
"6735","Mangrove","Mangrove"
"6736","Mangrove","Mangrove"
"6737","Mangrove","Mangrove"
"6738","Mangrove","Mangrove"
"6739","Mangrove","Mangrove"
"6740","Mangrove","Mangrove"
"6741","Mangrove","Mangrove"
"6742","Mangrove","Mangrove"
"6743","Mangrove","Mangrove"
"6744","Mangrove","Mangrove"
"6745","Mangrove","Mangrove"
"6746","Mangrove","Mangrove"
"6747","Mangrove","Mangrove"
"6748","Mangrove","Mangrove"
"6749","Mangrove","Mangrove"
"6750","Mangrove","Mangrove"
"6751","Mangrove","Mangrove"
"6752","Mangrove","Mangrove"
"6753","Mangrove","Mangrove"
"6754","Mangrove","Mangrove"
"6755","Mangrove","Mangrove"
"6756","Mangrove","Mangrove"
"6757","Mangrove","Mangrove"
"6758","Mangrove","Mangrove"
"6759","Mangrove","Mangrove"
"6760","Mangrove","Mangrove"
"6761","Mangrove","Mangrove"
"6762","Mangrove","Mangrove"
"6763","Mangrove","Mangrove"
"6764","Mangrove","Mangrove"
"6765","Mangrove","Mangrove"
"6766","Mangrove","Mangrove"
"6767","Mangrove","Mangrove"
"6768","Mangrove","Mangrove"
"6769","Mangrove","Mangrove"
"6770","Mangrove","Mangrove"
"6771","Mangrove","Mangrove"
"6772","Mangrove","Mangrove"
"6773","Mangrove","Mangrove"
"6774","Mangrove","Mangrove"
"6775","Mangrove","Mangrove"
"6776","Mangrove","Mangrove"
"6777","Mangrove","Mangrove"
"6778","Mangrove","Mangrove"
"6779","Mangrove","Mangrove"
"6780","Mangrove","Mangrove"
"6781","Mangrove","Mangrove"
"6782","Mangrove","Mangrove"
"6783","Mangrove","Mangrove"
"6784","Mangrove","Mangrove"
"6785","Mangrove","Mangrove"
"6786","Mangrove","Mangrove"
"6787","Mangrove","Mangrove"
"6788","Mangrove","Mangrove"
"6789","Mangrove","Mangrove"
"6790","Mangrove","Mangrove"
"6791","Mangrove","Mangrove"
"6792","Mangrove","Mangrove"
"6793","Mangrove","Mangrove"
"6794","Mangrove","Mangrove"
"6795","Mangrove","Mangrove"
"6796","Mangrove","Mangrove"
"6797","Mangrove","Mangrove"
"6798","Mangrove","Mangrove"
"6799","Mangrove","Mangrove"
"6800","Mangrove","Mangrove"
"6801","Mangrove","Mangrove"
"6802","Mangrove","Mangrove"
"6803","Mangrove","Mangrove"
"6804","Mangrove","Mangrove"
"6805","Mangrove","Mangrove"
"6806","Mangrove","Mangrove"
"6807","Mangrove","Mangrove"
"6808","Mangrove","Mangrove"
"6809","Mangrove","Mangrove"
"6810","Mangrove","Mangrove"
"6811","Mangrove","Mangrove"
"6812","Mangrove","Mangrove"
"6813","Mangrove","Mangrove"
"6814","Mangrove","Mangrove"
"6815","Mangrove","Mangrove"
"6816","Mangrove","Mangrove"
"6817","Mangrove","Mangrove"
"6818","Mangrove","Mangrove"
"6819","Mangrove","Mangrove"
"6820","Mangrove","Mangrove"
"6821","Mangrove","Mangrove"
"6822","Mangrove","Mangrove"
"6823","Mangrove","Mangrove"
"6824","Mangrove","Mangrove"
"6825","Mangrove","Mangrove"
"6826","Mangrove","Mangrove"
"6827","Mangrove","Mangrove"
"6828","Mangrove","Mangrove"
"6829","Mangrove","Mangrove"
"6830","Mangrove","Mangrove"
"6831","Mangrove","Mangrove"
"6832","Mangrove","Mangrove"
"6833","Mangrove","Mangrove"
"6834","Mangrove","Mangrove"
"6835","Mangrove","Mangrove"
"6836","Mangrove","Mangrove"
"6837","Mangrove","Mangrove"
"6838","Mangrove","Mangrove"
"6839","Mangrove","Mangrove"
"6840","Mangrove","Mangrove"
"6841","Mangrove","Mangrove"
"6842","Mangrove","Mangrove"
"6843","Mangrove","Mangrove"
"6844","Mangrove","Mangrove"
"6845","Mangrove","Mangrove"
"6846","Mangrove","Mangrove"
"6847","Mangrove","Mangrove"
"6848","Mangrove","Mangrove"
"6849","Mangrove","Mangrove"
"6850","Mangrove","Mangrove"
"6851","Mangrove","Mangrove"
"6852","Mangrove","Mangrove"
"6853","Mangrove","Mangrove"
"6854","Mangrove","Mangrove"
"6855","Mangrove","Mangrove"
"6856","Mangrove","Mangrove"
"6857","Mangrove","Mangrove"
"6858","Mangrove","Mangrove"
"6859","Mangrove","Mangrove"
"6860","Mangrove","Mangrove"
"6861","Mangrove","Mangrove"
"6862","Mangrove","Mangrove"
"6863","Mangrove","Mangrove"
"6864","Mangrove","Mangrove"
"6865","Mangrove","Mangrove"
"6866","Mangrove","Mangrove"
"6867","Mangrove","Mangrove"
"6868","Mangrove","Mangrove"
"6869","Mangrove","Mangrove"
"6870","Mangrove","Mangrove"
"6871","Mangrove","Mangrove"
"6872","Mangrove","Mangrove"
"6873","Mangrove","Mangrove"
"6874","Mangrove","Mangrove"
"6875","Mangrove","Mangrove"
"6876","Mangrove","Mangrove"
"6877","Mangrove","Mangrove"
"6878","Mangrove","Mangrove"
"6879","Mangrove","Mangrove"
"6880","Mangrove","Mangrove"
"6881","Mangrove","Mangrove"
"6882","Mangrove","Mangrove"
"6883","Mangrove","Mangrove"
"6884","Mangrove","Mangrove"
"6885","Mangrove","Mangrove"
"6886","Mangrove","Mangrove"
"6887","Mangrove","Mangrove"
"6888","Mangrove","Mangrove"
"6889","Mangrove","Mangrove"
"6890","Mangrove","Mangrove"
"6891","Mangrove","Mangrove"
"6892","Mangrove","Mangrove"
"6893","Mangrove","Mangrove"
"6894","Mangrove","Mangrove"
"6895","Mangrove","Mangrove"
"6896","Mangrove","Mangrove"
"6897","Mangrove","Mangrove"
"6898","Mangrove","Mangrove"
"6899","Mangrove","Mangrove"
"6900","Mangrove","Mangrove"
"6901","Mangrove","Mangrove"
"6902","Mangrove","Mangrove"
"6903","Mangrove","Mangrove"
"6904","Mangrove","Mangrove"
"6905","Mangrove","Mangrove"
"6906","Mangrove","Mangrove"
"6907","Mangrove","Mangrove"
"6908","Mangrove","Mangrove"
"6909","Mangrove","Mangrove"
"6910","Mangrove","Mangrove"
"6911","Mangrove","Mangrove"
"6912","Mangrove","Mangrove"
"6913","Mangrove","Mangrove"
"6914","Mangrove","Mangrove"
"6915","Mangrove","Mangrove"
"6916","Mangrove","Mangrove"
"6917","Mangrove","Mangrove"
"6918","Mangrove","Mangrove"
"6919","Mangrove","Mangrove"
"6920","Mangrove","Mangrove"
"6921","Mangrove","Mangrove"
"6922","Mangrove","Mangrove"
"6923","Mangrove","Mangrove"
"6924","Mangrove","Mangrove"
"6925","Mangrove","Mangrove"
"6926","Mangrove","Mangrove"
"6927","Mangrove","Mangrove"
"6928","Mangrove","Mangrove"
"6929","Mangrove","Mangrove"
"6930","Mangrove","Mangrove"
"6931","Mangrove","Mangrove"
"6932","Mangrove","Mangrove"
"6933","Mangrove","Mangrove"
"6934","Mangrove","Mangrove"
"6935","Mangrove","Mangrove"
"6936","Mangrove","Mangrove"
"6937","Mangrove","Mangrove"
"6938","Mangrove","Mangrove"
"6939","Mangrove","Mangrove"
"6940","Mangrove","Mangrove"
"6941","Mangrove","Mangrove"
"6942","Mangrove","Mangrove"
"6943","Mangrove","Mangrove"
"6944","Mangrove","Mangrove"
"6945","Mangrove","Mangrove"
"6946","Mangrove","Mangrove"
"6947","Mangrove","Mangrove"
"6948","Mangrove","Mangrove"
"6949","Mangrove","Mangrove"
"6950","Mangrove","Mangrove"
"6951","Mangrove","Mangrove"
"6952","Mangrove","Mangrove"
"6953","Mangrove","Mangrove"
"6954","Mangrove","Mangrove"
"6955","Mangrove","Mangrove"
"6956","Mangrove","Mangrove"
"6957","Mangrove","Mangrove"
"6958","Mangrove","Mangrove"
"6959","Mangrove","Mangrove"
"6960","Mangrove","Mangrove"
"6961","Mangrove","Mangrove"
"6962","Mangrove","Mangrove"
"6963","Mangrove","Mangrove"
"6964","Mangrove","Mangrove"
"6965","Mangrove","Mangrove"
"6966","Mangrove","Mangrove"
"6967","Mangrove","Mangrove"
"6968","Mangrove","Mangrove"
"6969","Mangrove","Mangrove"
"6970","Mangrove","Mangrove"
"6971","Mangrove","Mangrove"
"6972","Mangrove","Mangrove"
"6973","Mangrove","Mangrove"
"6974","Mangrove","Mangrove"
"6975","Mangrove","Mangrove"
"6976","Mangrove","Mangrove"
"6977","Mangrove","Mangrove"
"6978","Mangrove","Mangrove"
"6979","Mangrove","Mangrove"
"6980","Mangrove","Mangrove"
"6981","Mangrove","Mangrove"
"6982","Mangrove","Mangrove"
"6983","Mangrove","Mangrove"
"6984","Mangrove","Mangrove"
"6985","Mangrove","Mangrove"
"6986","Mangrove","Mangrove"
"6987","Mangrove","Mangrove"
"6988","Mangrove","Mangrove"
"6989","Mangrove","Mangrove"
"6990","Mangrove","Mangrove"
"6991","Mangrove","Mangrove"
"6992","Mangrove","Mangrove"
"6993","Mangrove","Mangrove"
"6994","Mangrove","Mangrove"
"6995","Mangrove","Mangrove"
"6996","Mangrove","Mangrove"
"6997","Mangrove","Mangrove"
"6998","Mangrove","Mangrove"
"6999","Mangrove","Mangrove"
"7000","Mangrove","Mangrove"
"7001","Mangrove","Mangrove"
"7002","Mangrove","Mangrove"
"7003","Mangrove","Mangrove"
"7004","Mangrove","Mangrove"
"7005","Mangrove","Mangrove"
"7006","Mangrove","Mangrove"
"7007","Mangrove","Mangrove"
"7008","Mangrove","Mangrove"
"7009","Mangrove","Mangrove"
"7010","Mangrove","Mangrove"
"7011","Mangrove","Mangrove"
"7012","Mangrove","Mangrove"
"7013","Mangrove","Mangrove"
"7014","Mangrove","Mangrove"
"7015","Mangrove","Mangrove"
"7016","Mangrove","Mangrove"
"7017","Mangrove","Mangrove"
"7018","Mangrove","Mangrove"
"7019","Mangrove","Mangrove"
"7020","Mangrove","Mangrove"
"7021","Mangrove","Mangrove"
"7022","Mangrove","Mangrove"
"7023","Mangrove","Mangrove"
"7024","Mangrove","Mangrove"
"7025","Mangrove","Mangrove"
"7026","Mangrove","Mangrove"
"7027","Mangrove","Mangrove"
"7028","Mangrove","Mangrove"
"7029","Mangrove","Mangrove"
"7030","Mangrove","Mangrove"
"7031","Mangrove","Mangrove"
"7032","Mangrove","Mangrove"
"7033","Mangrove","Mangrove"
"7034","Mangrove","Mangrove"
"7035","Mangrove","Mangrove"
"7036","Mangrove","Mangrove"
"7037","Mangrove","Mangrove"
"7038","Mangrove","Mangrove"
"7039","Mangrove","Mangrove"
"7040","Mangrove","Mangrove"
"7041","Mangrove","Mangrove"
"7042","Mangrove","Mangrove"
"7043","Mangrove","Mangrove"
"7044","Mangrove","Mangrove"
"7045","Mangrove","Mangrove"
"7046","Mangrove","Mangrove"
"7047","Mangrove","Mangrove"
"7048","Mangrove","Mangrove"
"7049","Mangrove","Mangrove"
"7050","Mangrove","Mangrove"
"7051","Mangrove","Mangrove"
"7052","Mangrove","Mangrove"
"7053","Mangrove","Mangrove"
"7054","Mangrove","Mangrove"
"7055","Mangrove","Mangrove"
"7056","Mangrove","Mangrove"
"7057","Mangrove","Mangrove"
"7058","Mangrove","Mangrove"
"7059","Mangrove","Mangrove"
"7060","Mangrove","Mangrove"
"7061","Mangrove","Mangrove"
"7062","Mangrove","Mangrove"
"7063","Mangrove","Mangrove"
"7064","Mangrove","Mangrove"
"7065","Mangrove","Mangrove"
"7066","Mangrove","Mangrove"
"7067","Mangrove","Mangrove"
"7068","Mangrove","Mangrove"
"7069","Mangrove","Mangrove"
"7070","Mangrove","Mangrove"
"7071","Mangrove","Mangrove"
"7072","Mangrove","Mangrove"
"7073","Mangrove","Mangrove"
"7074","Mangrove","Mangrove"
"7075","Mangrove","Mangrove"
"7076","Mangrove","Mangrove"
"7077","Mangrove","Mangrove"
"7078","Mangrove","Mangrove"
"7079","Mangrove","Mangrove"
"7080","Mangrove","Mangrove"
"7081","Mangrove","Mangrove"
"7082","Mangrove","Mangrove"
"7083","Mangrove","Mangrove"
"7084","Mangrove","Mangrove"
"7085","Mangrove","Mangrove"
"7086","Mangrove","Mangrove"
"7087","Mangrove","Mangrove"
"7088","Mangrove","Mangrove"
"7089","Mangrove","Mangrove"
"7090","Mangrove","Mangrove"
"7091","Mangrove","Mangrove"
"7092","Mangrove","Mangrove"
"7093","Mangrove","Mangrove"
"7094","Mangrove","Mangrove"
"7095","Mangrove","Mangrove"
"7096","Mangrove","Mangrove"
"7097","Mangrove","Mangrove"
"7098","Mangrove","Mangrove"
"7099","Mangrove","Mangrove"
"7100","Mangrove","Mangrove"
"7101","Mangrove","Mangrove"
"7102","Mangrove","Mangrove"
"7103","Mangrove","Mangrove"
"7104","Mangrove","Mangrove"
"7105","Mangrove","Mangrove"
"7106","Mangrove","Mangrove"
"7107","Mangrove","Mangrove"
"7108","Mangrove","Mangrove"
"7109","Mangrove","Mangrove"
"7110","Mangrove","Mangrove"
"7111","Mangrove","Mangrove"
"7112","Mangrove","Mangrove"
"7113","Mangrove","Mangrove"
"7114","Mangrove","Mangrove"
"7115","Mangrove","Mangrove"
"7116","Mangrove","Mangrove"
"7117","Mangrove","Mangrove"
"7118","Mangrove","Mangrove"
"7119","Mangrove","Mangrove"
"7120","Mangrove","Mangrove"
"7121","Mangrove","Mangrove"
"7122","Mangrove","Mangrove"
"7123","Mangrove","Mangrove"
"7124","Mangrove","Mangrove"
"7125","Mangrove","Mangrove"
"7126","Mangrove","Mangrove"
"7127","Mangrove","Mangrove"
"7128","Mangrove","Mangrove"
"7129","Mangrove","Mangrove"
"7130","Mangrove","Mangrove"
"7131","Mangrove","Mangrove"
"7132","Mangrove","Mangrove"
"7133","Mangrove","Mangrove"
"7134","Mangrove","Mangrove"
"7135","Mangrove","Mangrove"
"7136","Mangrove","Mangrove"
"7137","Mangrove","Mangrove"
"7138","Mangrove","Mangrove"
"7139","Mangrove","Mangrove"
"7140","Mangrove","Mangrove"
"7141","Mangrove","Mangrove"
"7142","Mangrove","Mangrove"
"7143","Mangrove","Mangrove"
"7144","Mangrove","Mangrove"
"7145","Mangrove","Mangrove"
"7146","Mangrove","Mangrove"
"7147","Mangrove","Mangrove"
"7148","Mangrove","Mangrove"
"7149","Mangrove","Mangrove"
"7150","Mangrove","Mangrove"
"7151","Mangrove","Mangrove"
"7152","Mangrove","Mangrove"
"7153","Mangrove","Mangrove"
"7154","Mangrove","Mangrove"
"7155","Mangrove","Mangrove"
"7156","Mangrove","Mangrove"
"7157","Mangrove","Mangrove"
"7158","Mangrove","Mangrove"
"7159","Mangrove","Mangrove"
"7160","Mangrove","Mangrove"
"7161","Mangrove","Mangrove"
"7162","Mangrove","Mangrove"
"7163","Mangrove","Mangrove"
"7164","Mangrove","Mangrove"
"7165","Mangrove","Mangrove"
"7166","Mangrove","Mangrove"
"7167","Mangrove","Mangrove"
"7168","Mangrove","Mangrove"
"7169","Mangrove","Mangrove"
"7170","Mangrove","Mangrove"
"7171","Mangrove","Mangrove"
"7172","Mangrove","Mangrove"
"7173","Mangrove","Mangrove"
"7174","Mangrove","Mangrove"
"7175","Mangrove","Mangrove"
"7176","Mangrove","Mangrove"
"7177","Mangrove","Mangrove"
"7178","Mangrove","Mangrove"
"7179","Mangrove","Mangrove"
"7180","Mangrove","Mangrove"
"7181","Mangrove","Mangrove"
"7182","Mangrove","Mangrove"
"7183","Mangrove","Mangrove"
"7184","Mangrove","Mangrove"
"7185","Mangrove","Mangrove"
"7186","Mangrove","Mangrove"
"7187","Mangrove","Mangrove"
"7188","Mangrove","Mangrove"
"7189","Mangrove","Mangrove"
"7190","Mangrove","Mangrove"
"7191","Mangrove","Mangrove"
"7192","Mangrove","Mangrove"
"7193","Mangrove","Mangrove"
"7194","Mangrove","Mangrove"
"7195","Mangrove","Mangrove"
"7196","Mangrove","Mangrove"
"7197","Mangrove","Mangrove"
"7198","Mangrove","Mangrove"
"7199","Mangrove","Mangrove"
"7200","Mangrove","Mangrove"
"7201","Mangrove","Mangrove"
"7202","Mangrove","Mangrove"
"7203","Mangrove","Mangrove"
"7204","Mangrove","Mangrove"
"7205","Mangrove","Mangrove"
"7206","Mangrove","Mangrove"
"7207","Mangrove","Mangrove"
"7208","Mangrove","Mangrove"
"7209","Mangrove","Mangrove"
"7210","Mangrove","Mangrove"
"7211","Mangrove","Mangrove"
"7212","Mangrove","Mangrove"
"7213","Mangrove","Mangrove"
"7214","Mangrove","Mangrove"
"7215","Mangrove","Mangrove"
"7216","Mangrove","Mangrove"
"7217","Mangrove","Mangrove"
"7218","Mangrove","Mangrove"
"7219","Mangrove","Mangrove"
"7220","Mangrove","Mangrove"
"7221","Mangrove","Mangrove"
"7222","Mangrove","Mangrove"
"7223","Mangrove","Mangrove"
"7224","Mangrove","Mangrove"
"7225","Mangrove","Mangrove"
"7226","Mangrove","Mangrove"
"7227","Mangrove","Mangrove"
"7228","Mangrove","Mangrove"
"7229","Mangrove","Mangrove"
"7230","Mangrove","Mangrove"
"7231","Mangrove","Mangrove"
"7232","Mangrove","Mangrove"
"7233","Mangrove","Mangrove"
"7234","Mangrove","Mangrove"
"7235","Mangrove","Mangrove"
"7236","Mangrove","Mangrove"
"7237","Mangrove","Mangrove"
"7238","Mangrove","Mangrove"
"7239","Mangrove","Mangrove"
"7240","Mangrove","Mangrove"
"7241","Mangrove","Mangrove"
"7242","Mangrove","Mangrove"
"7243","Mangrove","Mangrove"
"7244","Mangrove","Mangrove"
"7245","Mangrove","Mangrove"
"7246","Mangrove","Mangrove"
"7247","Mangrove","Mangrove"
"7248","Mangrove","Mangrove"
"7249","Mangrove","Mangrove"
"7250","Mangrove","Mangrove"
"7251","Mangrove","Mangrove"
"7252","Mangrove","Mangrove"
"7253","Mangrove","Mangrove"
"7254","Mangrove","Mangrove"
"7255","Mangrove","Mangrove"
"7256","Mangrove","Mangrove"
"7257","Mangrove","Mangrove"
"7258","Mangrove","Mangrove"
"7259","Mangrove","Mangrove"
"7260","Mangrove","Mangrove"
"7261","Mangrove","Mangrove"
"7262","Mangrove","Mangrove"
"7263","Mangrove","Mangrove"
"7264","Mangrove","Mangrove"
"7265","Mangrove","Mangrove"
"7266","Mangrove","Mangrove"
"7267","Mangrove","Mangrove"
"7268","Mangrove","Mangrove"
"7269","Mangrove","Mangrove"
"7270","Mangrove","Mangrove"
"7271","Mangrove","Mangrove"
"7272","Mangrove","Mangrove"
"7273","Mangrove","Mangrove"
"7274","Mangrove","Mangrove"
"7275","Mangrove","Mangrove"
"7276","Mangrove","Mangrove"
"7277","Mangrove","Mangrove"
"7278","Mangrove","Mangrove"
"7279","Mangrove","Mangrove"
"7280","Mangrove","Mangrove"
"7281","Mangrove","Mangrove"
"7282","Mangrove","Mangrove"
"7283","Mangrove","Mangrove"
"7284","Mangrove","Mangrove"
"7285","Mangrove","Mangrove"
"7286","Mangrove","Mangrove"
"7287","Mangrove","Mangrove"
"7288","Mangrove","Mangrove"
"7289","Mangrove","Mangrove"
"7290","Mangrove","Mangrove"
"7291","Mangrove","Mangrove"
"7292","Mangrove","Mangrove"
"7293","Mangrove","Mangrove"
"7294","Mangrove","Mangrove"
"7295","Mangrove","Mangrove"
"7296","Mangrove","Mangrove"
"7297","Mangrove","Mangrove"
"7298","Mangrove","Mangrove"
"7299","Mangrove","Mangrove"
"7300","Mangrove","Mangrove"
"7301","Mangrove","Mangrove"
"7302","Mangrove","Mangrove"
"7303","Mangrove","Mangrove"
"7304","Mangrove","Mangrove"
"7305","Mangrove","Mangrove"
"7306","Mangrove","Mangrove"
"7307","Mangrove","Mangrove"
"7308","Mangrove","Mangrove"
"7309","Mangrove","Mangrove"
"7310","Mangrove","Mangrove"
"7311","Mangrove","Mangrove"
"7312","Mangrove","Mangrove"
"7313","Mangrove","Mangrove"
"7314","Mangrove","Mangrove"
"7315","Mangrove","Mangrove"
"7316","Mangrove","Mangrove"
"7317","Mangrove","Mangrove"
"7318","Mangrove","Mangrove"
"7319","Mangrove","Mangrove"
"7320","Mangrove","Mangrove"
"7321","Mangrove","Mangrove"
"7322","Mangrove","Mangrove"
"7323","Mangrove","Mangrove"
"7324","Mangrove","Mangrove"
"7325","Mangrove","Mangrove"
"7326","Mangrove","Mangrove"
"7327","Mangrove","Mangrove"
"7328","Mangrove","Mangrove"
"7329","Mangrove","Mangrove"
"7330","Mangrove","Mangrove"
"7331","Mangrove","Mangrove"
"7332","Mangrove","Mangrove"
"7333","Mangrove","Mangrove"
"7334","Mangrove","Mangrove"
"7335","Mangrove","Mangrove"
"7336","Mangrove","Mangrove"
"7337","Mangrove","Mangrove"
"7338","Mangrove","Mangrove"
"7339","Mangrove","Mangrove"
"7340","Mangrove","Mangrove"
"7341","Mangrove","Mangrove"
"7342","Mangrove","Mangrove"
"7343","Mangrove","Mangrove"
"7344","Mangrove","Mangrove"
"7345","Mangrove","Mangrove"
"7346","Mangrove","Mangrove"
"7347","Mangrove","Mangrove"
"7348","Mangrove","Mangrove"
"7349","Mangrove","Mangrove"
"7350","Mangrove","Mangrove"
"7351","Mangrove","Mangrove"
"7352","Mangrove","Mangrove"
"7353","Mangrove","Mangrove"
"7354","Mangrove","Mangrove"
"7355","Mangrove","Mangrove"
"7356","Mangrove","Mangrove"
"7357","Mangrove","Mangrove"
"7358","Mangrove","Mangrove"
"7359","Mangrove","Mangrove"
"7360","Mangrove","Mangrove"
"7361","Mangrove","Mangrove"
"7362","Mangrove","Mangrove"
"7363","Mangrove","Mangrove"
"7364","Mangrove","Mangrove"
"7365","Mangrove","Mangrove"
"7366","Mangrove","Mangrove"
"7367","Mangrove","Mangrove"
"7368","Mangrove","Mangrove"
"7369","Mangrove","Mangrove"
"7370","Mangrove","Mangrove"
"7371","Mangrove","Mangrove"
"7372","Mangrove","Mangrove"
"7373","Mangrove","Mangrove"
"7374","Mangrove","Mangrove"
"7375","Mangrove","Mangrove"
"7376","Mangrove","Mangrove"
"7377","Mangrove","Mangrove"
"7378","Mangrove","Mangrove"
"7379","Mangrove","Mangrove"
"7380","Mangrove","Mangrove"
"7381","Mangrove","Mangrove"
"7382","Mangrove","Mangrove"
"7383","Mangrove","Mangrove"
"7384","Mangrove","Mangrove"
"7385","Mangrove","Mangrove"
"7386","Mangrove","Water"
"7387","Mangrove","Water"
"7388","Mangrove","Water"
"7389","Mangrove","Water"
"7390","Mangrove","Water"
"7391","Mangrove","Water"
"7392","Mangrove","Water"
"7393","Mangrove","Water"
"7394","Mangrove","Water"
"7395","Mangrove","Water"
"7396","Mangrove","Water"
"7397","Mangrove","Water"
"7398","Mangrove","Water"
"7399","Mangrove","Water"
"7400","Mangrove","Water"
"7401","Mangrove","Water"
"7402","Mangrove","Water"
"7403","Mangrove","Water"
"7404","Mangrove","Water"
"7405","Mangrove","Water"
"7406","Mangrove","Water"
"7407","Mangrove","Water"
"7408","Mangrove","Water"
"7409","Mangrove","Water"
"7410","Mangrove","Water"
"7411","Mangrove","Water"
"7412","Mangrove","Water"
"7413","Mangrove","Water"
"7414","Mangrove","Water"
"7415","Mangrove","Water"
"7416","Mangrove","Water"
"7417","Mangrove","Water"
"7418","Mangrove","Water"
"7419","Mangrove","Water"
"7420","Mangrove","Water"
"7421","Mangrove","Water"
"7422","Mangrove","Water"
"7423","Mangrove","Water"
"7424","Mangrove","Water"
"7425","Mangrove","Water"
"7426","Mangrove","Water"
"7427","Mangrove","Water"
"7428","Mangrove","Water"
"7429","Mangrove","Water"
"7430","Mangrove","Water"
"7431","Mangrove","Water"
"7432","Mangrove","Water"
"7433","Mangrove","Water"
"7434","Mangrove","Water"
"7435","Mangrove","Water"
"7436","Mangrove","Water"
"7437","Mangrove","Water"
"7438","Mangrove","Grassland"
"7439","Mangrove","Grassland"
"7440","Mangrove","Grassland"
"7441","Mangrove","Grassland"
